"GameDate","Quarter","Minute","Second","OffenseTeam","DefenseTeam","Down","ToGo","YardLine","Yards","Formation","PlayType","IsIncomplete","IsTouchdown","IsSack","IsInterception","IsFumble","IsTwoPointConversion","IsTwoPointConversionSuccessful","YardLineFixed","YardLineDirection","PenaltyTeam","IsNoPlay","PenaltyType","PenaltyYards","Referee"
2013-12-29,"4","10","19","OAK","DEN","3","10","56","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","44","OPP","DEN","1","NEUTRAL ZONE INFRACTION","5",NA
2013-12-29,"4","4","24","OAK","DEN","0","0","35","0","UNDER CENTER","KICK OFF","0","0","0","0","0","0","0","35","OWN","OAK","1","OFFSIDE ON FREE KICK","5",NA
2013-12-29,"4","12","12","OAK","DEN","2","10","30","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","30","OWN","DEN","1","NEUTRAL ZONE INFRACTION","5",NA
2014-11-09,"2","11","25","OAK","DEN","3","3","95","5","SHOTGUN","PASS","0","1","0","0","0","0","0","5","OPP","DEN","0","ROUGHING THE PASSER","15","Carl Cheffers"
2014-11-09,"3","14","22","OAK","DEN","3","8","12","1","SHOTGUN","PASS","0","0","0","0","1","0","0","12","OWN","OAK","0","ILLEGAL TOUCH PASS","0","Carl Cheffers"
2014-11-09,"1","6","48","DEN","OAK","3","7","62","21","NO HUDDLE SHOTGUN","PASS","0","0","0","0","0","0","0","38","OPP","OAK","0","DEFENSIVE HOLDING","0","Carl Cheffers"
2014-11-09,"1","0","39","DEN","OAK","1","10","64","0","NO HUDDLE SHOTGUN","PASS","1","0","0","0","0","0","0","36","OPP","OAK","1","DEFENSIVE PASS INTERFERENCE","21","Carl Cheffers"
2014-11-09,"3","15","0","DEN","OAK","0","0","35","0","UNDER CENTER","KICK OFF","0","0","0","0","0","0","0","35","OWN","OAK","0","UNNECESSARY ROUGHNESS","10","Carl Cheffers"
2014-11-09,"1","0","34","DEN","OAK","1","10","85","0","NO HUDDLE SHOTGUN","NO PLAY","0","0","0","0","0","0","0","15","OPP","DEN","1","FALSE START","5","Carl Cheffers"
2014-11-09,"3","8","10","DEN","OAK","2","6","63","2","NO HUDDLE SHOTGUN","RUSH","0","0","0","0","0","0","0","37","OPP","DEN","1","TRIPPING","10","Carl Cheffers"
2014-11-09,"4","7","44","DEN","OAK","4","13","41","0","PUNT","PUNT","0","0","0","0","0","0","0","41","OWN","OAK","0","ILLEGAL BLOCK ABOVE THE WAIST","6","Carl Cheffers"
2014-11-09,"1","5","8","DEN","OAK","2","4","96","0","NO HUDDLE","NO PLAY","0","0","0","0","0","0","0","4","OPP","DEN","1","FALSE START","5","Carl Cheffers"
2014-11-09,"2","6","24","DEN","OAK","2","8","45","0","NO HUDDLE SHOTGUN","PASS","1","0","0","0","0","0","0","45","OWN","DEN","0","INTENTIONAL GROUNDING","10","Carl Cheffers"
2014-11-09,"4","15","0","DEN","OAK","3","9","27","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","27","OWN","DEN","1","FALSE START","5","Carl Cheffers"
2014-11-09,"3","11","23","OAK","DEN","4","5","30","0","PUNT","PUNT","0","0","0","0","0","0","0","30","OWN","DEN","0","OFFENSIVE HOLDING","10","Carl Cheffers"
2014-11-09,"3","3","56","OAK","DEN","3","5","42","38","NO HUDDLE SHOTGUN","PASS","0","0","0","1","0","0","0","42","OWN","OAK","0","UNSPORTSMANLIKE CONDUCT","0","Carl Cheffers"
2014-11-09,"3","1","57","DEN","OAK","1","10","88","0","NO HUDDLE SHOTGUN","NO PLAY","0","0","0","0","0","0","0","12","OPP","DEN","1","FALSE START","5","Carl Cheffers"
2014-11-09,"4","9","36","DEN","OAK","1","10","44","0","SHOTGUN","PASS","1","0","0","0","0","0","0","44","OWN","DEN","1","OFFENSIVE HOLDING","10","Carl Cheffers"
2014-11-09,"3","14","11","DEN","OAK","1","10","82","4","SHOTGUN","PASS","0","0","0","0","0","0","0","18","OPP","DEN","1","INELIGIBLE DOWNFIELD PASS","5","Carl Cheffers"
2014-11-09,"2","1","54","OAK","DEN","4","5","25","0","PUNT","PUNT","0","0","0","0","0","0","0","25","OWN","DEN","0","ILLEGAL BLOCK ABOVE THE WAIST","10","Carl Cheffers"
2014-11-09,"3","6","1","OAK","DEN","3","7","21","-7","NO HUDDLE SHOTGUN","SACK","0","0","1","0","0","0","0","21","OWN","DEN","1","ILLEGAL USE OF HANDS","5","Carl Cheffers"
2014-12-28,"2","13","11","DEN","OAK","1","1","99","1","UNDER CENTER","RUSH","0","1","0","0","0","0","0","1","OPP","OAK","0","DEFENSIVE 12 ON-FIELD","0","Clete Blakeman"
2014-12-28,"2","13","8","OAK","DEN","1","10","20","0","UNDER CENTER","NO PLAY","0","0","0","0","0","0","0","20","OWN","OAK","1","FALSE START","5","Clete Blakeman"
2014-12-28,"4","5","28","DEN","OAK","4","4","38","0","PUNT","PUNT","0","0","0","0","0","0","0","38","OWN","OAK","0","ILLEGAL BLOCK ABOVE THE WAIST","10","Clete Blakeman"
2014-12-28,"4","9","38","OAK","DEN","2","10","24","11","SHOTGUN","RUSH","0","0","0","0","0","0","0","24","OWN","OAK","1","OFFENSIVE HOLDING","10","Clete Blakeman"
2014-12-28,"1","12","56","DEN","OAK","2","7","49","0","NO HUDDLE SHOTGUN","PASS","1","0","0","0","0","0","0","49","OWN","DEN","1","FACE MASK (15 YARDS)","16","Clete Blakeman"
2014-12-28,"3","8","55","DEN","OAK","1","10","20","0","SHOTGUN","PASS","1","0","0","0","0","0","0","20","OWN","OAK","1","DEFENSIVE PASS INTERFERENCE",NA,"Clete Blakeman"
2014-12-28,"1","12","11","DEN","OAK","3","7","49","0","SHOTGUN","PASS","1","0","0","0","0","0","0","49","OWN","OAK","1","DEFENSIVE HOLDING","5","Clete Blakeman"
2014-12-28,"1","7","40","OAK","DEN","4","10","20","0","UNDER CENTER","PUNT","0","0","0","0","0","0","0","20","OWN","OAK","1","DELAY OF GAME","5","Clete Blakeman"
2014-12-28,"1","5","30","OAK","DEN","1","10","26","0","UNDER CENTER","NO PLAY","0","0","0","0","0","0","0","26","OWN","OAK","1","FALSE START","5","Clete Blakeman"
2014-12-28,"2","0","51","DEN","OAK","1","10","75","0","NO HUDDLE SHOTGUN","PASS","1","0","0","0","0","0","0","25","OPP","OAK","1","DEFENSIVE HOLDING","5","Clete Blakeman"
2014-12-28,"3","14","8","OAK","DEN","1","10","20","0","UNDER CENTER","NO PLAY","0","0","0","0","0","0","0","20","OWN","OAK","1","FALSE START","5","Clete Blakeman"
2015-10-11,"4","1","52","OAK","DEN","1","10","20","0","SHOTGUN","PASS","1","0","0","0","0","0","0","20","OWN","DEN","1","DEFENSIVE PASS INTERFERENCE",NA,"John Hussey"
2015-10-11,"1","13","1","OAK","DEN","2","9","43","2","UNDER CENTER","RUSH","0","0","0","0","0","0","0","43","OWN","OAK","1","OFFENSIVE HOLDING","10","John Hussey"
2015-10-11,"1","5","4","OAK","DEN","1","10","86","0","UNDER CENTER","NO PLAY","0","0","0","0","0","0","0","14","OPP","OAK","1","FALSE START","5","John Hussey"
2015-10-11,"4","12","44","DEN","OAK","1","10","55","3","SHOTGUN","RUSH","0","0","0","0","0","0","0","45","OPP","DEN","0","UNNECESSARY ROUGHNESS","15","John Hussey"
2015-10-11,"2","3","36","OAK","DEN","4","4","39","0","UNDER CENTER","PUNT","0","0","0","0","0","0","0","39","OWN","OAK","1","FALSE START","5","John Hussey"
2015-10-11,"4","6","14","OAK","DEN","4","6","24","0","UNDER CENTER","PUNT","0","0","0","0","0","0","0","24","OWN","DEN","1","NEUTRAL ZONE INFRACTION","5","John Hussey"
2015-10-11,"3","2","9","OAK","DEN","1","10","50","7","SHOTGUN","PASS","0","0","0","0","0","0","0","50","OPP","DEN","0","UNSPORTSMANLIKE CONDUCT","15","John Hussey"
2015-10-11,"4","14","10","DEN","OAK","3","7","33","0","SHOTGUN","PASS","1","0","0","0","0","0","0","33","OWN","OAK","1","DEFENSIVE PASS INTERFERENCE","11","John Hussey"
2015-10-11,"2","9","31","DEN","OAK","1","10","28","2","SHOTGUN","PASS","0","0","0","0","0","0","0","28","OWN","OAK","1","DEFENSIVE OFFSIDE","5","John Hussey"
2015-10-11,"3","3","44","DEN","OAK","1","10","32","7","NO HUDDLE SHOTGUN","PASS","0","0","0","0","0","0","0","32","OWN","OAK","1","ILLEGAL USE OF HANDS","5","John Hussey"
2015-10-11,"4","8","53","OAK","DEN","3","7","28","21","SHOTGUN","PASS","0","0","0","0","0","0","0","28","OWN","DEN","0","ROUGHING THE PASSER","15","John Hussey"
2015-10-11,"4","11","32","DEN","OAK","3","26","39","8","SHOTGUN","PASS","0","0","0","0","0","0","0","39","OWN","DEN","0","OFFENSIVE HOLDING","0","John Hussey"
2015-10-11,"1","8","33","OAK","DEN","3","4","42","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","42","OWN","DEN","1","NEUTRAL ZONE INFRACTION","5","John Hussey"
2015-12-13,"1","6","31","DEN","OAK","1","10","22","11","UNDER CENTER","RUSH","0","0","0","0","0","0","0","22","OWN","OAK","0","FACE MASK (15 YARDS)","15","Bill Vinovich"
2015-12-13,"4","15","0","OAK","DEN","3","9","36","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","36","OWN","OAK","1","FALSE START","6","Bill Vinovich"
2015-12-13,"3","7","56","OAK","DEN","3","10","40","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","40","OWN","OAK","1","FALSE START","5","Bill Vinovich"
2015-12-13,"1","6","53","OAK","DEN","4","14","22","0","PUNT","PUNT","0","0","0","0","0","0","0","22","OWN","DEN","1","RUNNING INTO THE KICKER","5","Bill Vinovich"
2015-12-13,"1","13","36","DEN","OAK","1","10","53","0","UNDER CENTER","PASS","1","0","0","0","0","0","0","47","OPP","OAK","1","DEFENSIVE HOLDING","5","Bill Vinovich"
2015-12-13,"4","14","35","OAK","DEN","2","10","89","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","11","OPP","OAK","1","FALSE START","5","Bill Vinovich"
2015-12-13,"3","1","50","DEN","OAK","0","0","20","0","UNDER CENTER","KICK OFF","0","0","0","0","0","0","0","20","OWN","OAK","0","OFFENSIVE HOLDING","10","Bill Vinovich"
2015-12-13,"4","8","48","DEN","OAK","1","10","14","6","UNDER CENTER","RUSH","0","0","0","0","0","0","0","14","OWN","DEN","1","OFFENSIVE HOLDING","7","Bill Vinovich"
2015-12-13,"2","12","1","DEN","OAK","3","1","35","0","UNDER CENTER","PASS","1","0","0","0","0","0","0","35","OWN","OAK","1","DEFENSIVE HOLDING","4","Bill Vinovich"
2015-12-13,"4","10","22","OAK","DEN","1","10","39","0","UNDER CENTER","NO PLAY","0","0","0","0","0","0","0","39","OWN","OAK","1","FALSE START","5","Bill Vinovich"
2015-12-13,"1","8","57","OAK","DEN","3","9","21","0","SHOTGUN","PASS","1","0","0","0","0","0","0","21","OWN","DEN","1","ILLEGAL CONTACT","5","Bill Vinovich"
2015-12-13,"4","3","3","OAK","DEN","2","9","64","1","UNDER CENTER","RUSH","0","0","0","0","0","0","0","36","OPP","OAK","0","ILLEGAL BLOCK ABOVE THE WAIST","10","Bill Vinovich"
2015-12-13,"2","13","18","OAK","DEN","4","25","20","0","PUNT","PUNT","0","0","0","0","0","0","0","20","OWN","DEN","0","OFFENSIVE HOLDING","10","Bill Vinovich"
2015-12-13,"3","10","16","OAK","DEN","3","1","94","0","UNDER CENTER","NO PLAY","0","0","0","0","0","0","0","6","OPP","OAK","1","FALSE START","5","Bill Vinovich"
2016-11-06,"2","12","1","OAK","DEN","4","13","23","0","PUNT","PUNT","0","0","0","0","0","0","0","23","OWN","DEN","0","OFFENSIVE HOLDING","10","Clete Blakeman"
2016-11-06,"4","6","24","OAK","DEN","1","5","95","0","SHOTGUN","PASS","1","0","0","0","0","0","0","5","OPP","DEN","1","DEFENSIVE HOLDING","3","Clete Blakeman"
2016-11-06,"4","6","30","OAK","DEN","3","7","64","0","SHOTGUN","PASS","1","0","0","0","0","0","0","36","OPP","DEN","1","DEFENSIVE PASS INTERFERENCE","31","Clete Blakeman"
2016-11-06,"4","6","0","DEN","OAK","1","10","36","0","NO HUDDLE SHOTGUN","NO PLAY","0","0","0","0","0","0","0","36","OWN","DEN","1","FALSE START","5","Clete Blakeman"
2016-11-06,"4","3","32","OAK","DEN","1","10","43","5","UNDER CENTER","RUSH","0","0","0","0","0","0","0","43","OWN","OAK","1","OFFENSIVE HOLDING","10","Clete Blakeman"
2016-11-06,"4","6","16","OAK","DEN","2","2","98","0","UNDER CENTER","PASS","1","0","0","0","0","0","0","2","OPP","DEN","1","DEFENSIVE PASS INTERFERENCE","1","Clete Blakeman"
2016-11-06,"1","6","31","OAK","DEN","1","10","83","0","SHOTGUN","PASS","1","0","0","0","0","0","0","17","OPP","DEN","1","DEFENSIVE HOLDING","5","Clete Blakeman"
2016-11-06,"2","1","37","OAK","DEN","1","1","99","1","UNDER CENTER","PASS","0","1","0","0","0","0","0","1","OPP","OAK","1","INELIGIBLE DOWNFIELD PASS","5","Clete Blakeman"
2016-11-06,"2","12","5","OAK","DEN","3","8","28","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","28","OWN","OAK","1","FALSE START","5","Clete Blakeman"
2016-11-06,"2","1","32","OAK","DEN","1","6","94","0","UNDER CENTER","PASS","1","0","0","0","0","0","0","6","OPP","DEN","1","DEFENSIVE PASS INTERFERENCE","5","Clete Blakeman"
2016-11-06,"3","12","17","OAK","DEN","2","4","43","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","43","OWN","DEN","1","NEUTRAL ZONE INFRACTION","5","Clete Blakeman"
2016-11-06,"3","8","3","DEN","OAK","3","4","8","3","SHOTGUN","PASS","0","0","0","0","0","0","0","8","OWN","DEN","0","OFFENSIVE PASS INTERFERENCE","0","Clete Blakeman"
2016-11-06,"3","4","43","OAK","DEN","4","3","58","0","PUNT","PUNT","0","0","0","0","0","0","0","42","OPP","DEN","0","OFFENSIVE HOLDING","1","Clete Blakeman"
2016-11-06,"2","5","57","OAK","DEN","1","10","76","0","UNDER CENTER","NO PLAY","0","0","0","0","0","0","0","24","OPP","OAK","1","DELAY OF GAME","5","Clete Blakeman"
2016-11-06,"1","2","4","OAK","DEN","2","8","56","11","UNDER CENTER","PASS","0","0","0","0","0","0","0","44","OPP","DEN","0","DEFENSIVE HOLDING","0","Clete Blakeman"
2016-11-06,"1","10","9","DEN","OAK","2","10","24","0","UNDER CENTER","NO PLAY","0","0","0","0","0","0","0","24","OWN","DEN","1","FALSE START","5","Clete Blakeman"
2016-11-06,"3","0","42","DEN","OAK","2","9","71","0","SHOTGUN","PASS","1","0","0","0","0","0","0","29","OPP","OAK","1","DEFENSIVE HOLDING","5","Clete Blakeman"
2016-11-06,"2","1","42","OAK","DEN","3","10","76","0","SHOTGUN","PASS","1","0","0","0","0","0","0","24","OPP","DEN","1","DEFENSIVE PASS INTERFERENCE","23","Clete Blakeman"
2016-11-06,"4","9","18","OAK","DEN","3","7","79","0","SHOTGUN","PASS","1","0","0","0","0","0","0","21","OPP","OAK","1","OFFENSIVE HOLDING","10","Clete Blakeman"
2016-11-06,"3","0","37","DEN","OAK","1","10","76","0","SHOTGUN","PASS","1","0","0","0","0","0","0","24","OPP","DEN","0","INTENTIONAL GROUNDING","10","Clete Blakeman"
2016-11-06,"3","3","48","DEN","OAK","3","8","3","0","SHOTGUN","PASS","1","0","0","0","0","0","0","3","OWN","OAK","1","DEFENSIVE PASS INTERFERENCE","27","Clete Blakeman"
2016-11-06,"2","0","27","DEN","OAK","3","3","51","0","SHOTGUN","PASS","1","0","0","0","0","0","0","49","OPP","OAK","1","DEFENSIVE HOLDING","5","Clete Blakeman"
2017-01-01,"1","7","20","OAK","DEN","2","8","40","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","40","OWN","OAK","1","DELAY OF GAME","5","Brad Allen"
2017-01-01,"1","1","53","OAK","DEN","3","9","50","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","50","OPP","OAK","1","FALSE START","5","Brad Allen"
2017-01-01,"1","11","9","DEN","OAK","3","2","60","0","SHOTGUN","PASS","1","0","0","0","0","0","0","40","OPP","OAK","1","FACE MASK (15 YARDS)","15","Brad Allen"
2017-01-01,"4","8","43","DEN","OAK","4","2","48","0","PUNT","PUNT","0","0","0","0","0","0","0","48","OWN","DEN","0","ILLEGAL MOTION","5","Brad Allen"
2017-01-01,"2","0","1","DEN","OAK","4","1","37","0","UNDER CENTER","QB KNEEL","0","0","0","0","0","0","0","37","OWN","OAK","0","UNNECESSARY ROUGHNESS","15","Brad Allen"
2017-01-01,"2","6","31","OAK","DEN","3","10","34","0","SHOTGUN","PASS","1","0","0","0","0","0","0","34","OWN","DEN","1","ROUGHING THE PASSER","15","Brad Allen"
2017-01-01,"4","4","35","DEN","OAK","3","6","61","2","UNDER CENTER","RUSH","0","0","0","0","0","0","0","39","OPP","OAK","1","DEFENSIVE OFFSIDE","5","Brad Allen"
2017-01-01,"3","8","57","DEN","OAK","3","4","89","0","SHOTGUN","PASS","1","0","0","0","0","0","0","11","OPP","OAK","1","DEFENSIVE PASS INTERFERENCE","10","Brad Allen"
2017-01-01,"2","4","19","OAK","DEN","4","29","30","0","PUNT","PUNT","0","0","0","0","0","0","0","30","OWN","OAK","0","UNNECESSARY ROUGHNESS","15","Brad Allen"
2017-01-01,"4","6","55","OAK","DEN","2","2","50","0","NO HUDDLE SHOTGUN","PASS","1","0","0","0","0","0","0","50","OPP","DEN","1","DEFENSIVE OFFSIDE","5","Brad Allen"
2017-01-01,"4","8","33","OAK","DEN","1","10","20","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","20","OWN","OAK","1","FALSE START","5","Brad Allen"
2017-01-01,"4","11","11","DEN","OAK","2","7","23","2","UNDER CENTER","RUSH","0","0","0","0","0","0","0","23","OWN","OAK","0","UNNECESSARY ROUGHNESS","15","Brad Allen"
2017-01-01,"2","8","50","DEN","OAK","1","18","8","0","SHOTGUN","PASS","1","0","0","0","0","0","0","8","OWN","OAK","1","DEFENSIVE PASS INTERFERENCE","5","Brad Allen"
2017-01-01,"2","2","0","DEN","OAK","3","8","67","0","SHOTGUN","PASS","1","0","0","0","1","0","0","33","OPP","DEN","1","OFFENSIVE HOLDING","10","Brad Allen"
2017-01-01,"1","4","41","DEN","OAK","4","5","16","0","PUNT","PUNT","0","0","0","0","0","0","0","16","OWN","OAK","0","OFFENSIVE HOLDING","10","Brad Allen"
2017-01-01,"2","9","18","DEN","OAK","1","10","16","11","UNDER CENTER","PASS","0","0","0","0","0","0","0","16","OWN","DEN","1","OFFENSIVE HOLDING","8","Brad Allen"
2017-01-01,"2","5","51","OAK","DEN","2","9","50","0","UNDER CENTER","PASS","1","0","0","0","0","0","0","50","OPP","OAK","1","FACE MASK (15 YARDS)","15","Brad Allen"
2017-01-01,"1","14","19","DEN","OAK","1","10","35","0","UNDER CENTER","PASS","1","0","0","0","0","0","0","35","OWN","OAK","1","ILLEGAL USE OF HANDS","5","Brad Allen"
2017-01-01,"3","13","39","OAK","DEN","1","10","50","13","UNDER CENTER","PASS","0","0","0","0","0","0","0","50","OPP","DEN","0","ILLEGAL CONTACT","0","Brad Allen"
2017-10-01,"2","2","2","DEN","OAK","3","1","45","2","UNDER CENTER","RUSH","0","0","0","0","0","0","0","45","OWN","DEN","1","OFFENSIVE HOLDING","10",NA
2017-10-01,"2","1","24","DEN","OAK","2","10","49","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","49","OWN","DEN","1","FALSE START","5",NA
2017-10-01,"3","2","32","OAK","DEN","4","11","33","0","UNDER CENTER","PUNT","0","0","0","0","0","0","0","33","OWN","OAK","0","UNSPORTSMANLIKE CONDUCT","15",NA
2017-10-01,"1","7","11","OAK","DEN","2","11","24","4","SHOTGUN","RUSH","0","0","0","0","0","0","0","24","OWN","OAK","1","OFFENSIVE HOLDING","10",NA
2017-10-01,"4","8","40","DEN","OAK","4","1","61","0","UNDER CENTER","NO PLAY","0","0","0","0","0","0","0","39","OPP","DEN","1","DELAY OF GAME","5",NA
2017-10-01,"1","5","56","OAK","DEN","3","16","19","4","SHOTGUN","PASS","0","0","0","0","0","0","0","19","OWN","OAK","0","FACE MASK (15 YARDS)","0",NA
2017-10-01,"4","2","0","OAK","DEN","1","10","64","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","36","OPP","OAK","1","FALSE START","5",NA
2017-10-01,"2","6","23","DEN","OAK","4","2","51","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","49","OPP","DEN","1","DELAY OF GAME","5",NA
2017-10-01,"4","4","31","DEN","OAK","3","8","16","5","SHOTGUN","PASS","0","0","0","0","0","0","0","16","OWN","DEN","0","OFFENSIVE HOLDING","0",NA
2017-10-01,"1","1","36","DEN","OAK","3","5","95","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","5","OPP","DEN","1","FALSE START","5",NA
2017-10-01,"1","7","31","OAK","DEN","2","6","29","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","29","OWN","OAK","1","FALSE START","5",NA
2017-10-01,"2","0","10","OAK","DEN","3","3","18","0","SHOTGUN","RUSH","0","0","0","0","0","0","0","18","OWN","OAK","0","OFFENSIVE HOLDING","0",NA
2017-10-01,"3","3","32","OAK","DEN","3","10","34","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","34","OWN","OAK","1","DELAY OF GAME","5",NA
2017-10-01,"3","15","0","OAK","DEN","1","10","25","5","SHOTGUN","PASS","0","0","0","0","0","0","0","25","OWN","OAK","1","INELIGIBLE DOWNFIELD PASS","5",NA
2017-10-01,"1","3","3","DEN","OAK","2","4","61","0","UNDER CENTER","PASS","1","0","0","0","0","0","0","39","OPP","OAK","1","DEFENSIVE PASS INTERFERENCE",NA,NA
2017-10-01,"1","5","36","OAK","DEN","4","12","23","0","PUNT","PUNT","0","0","0","0","0","0","0","23","OWN","DEN","0","ILLEGAL BLOCK ABOVE THE WAIST","0",NA
2017-10-01,"2","11","25","OAK","DEN","2","10","32","13","SHOTGUN","PASS","0","0","0","0","0","0","0","32","OWN","DEN","0","ILLEGAL CONTACT","0",NA
2017-11-26,"2","4","42","OAK","DEN","1","10","77","0","UNDER CENTER","PASS","1","0","0","0","0","0","0","23","OPP","DEN","1","UNNECESSARY ROUGHNESS","12","Walt Anderson"
2017-11-26,"2","11","18","OAK","DEN","1","10","57","4","SHOTGUN","RUSH","0","0","0","0","0","0","0","43","OPP","DEN","0","FACE MASK (15 YARDS)","15","Walt Anderson"
2017-11-26,"3","0","44","OAK","DEN","2","8","47","8","SHOTGUN","RUSH","0","0","0","0","0","0","0","47","OWN","OAK","1","OFFENSIVE HOLDING","10","Walt Anderson"
2017-11-26,"2","5","15","OAK","DEN","2","1","67","5","SHOTGUN","RUSH","0","0","0","0","0","0","0","33","OPP","DEN","0","ILLEGAL USE OF HANDS","5","Walt Anderson"
2017-11-26,"4","6","10","OAK","DEN","2","15","81","2","SHOTGUN","RUSH","0","0","0","0","0","0","0","19","OPP","OAK","0","ILLEGAL FORMATION","0","Walt Anderson"
2017-11-26,"4","6","34","OAK","DEN","1","10","86","0","UNDER CENTER","NO PLAY","0","0","0","0","0","0","0","14","OPP","OAK","1","FALSE START","5","Walt Anderson"
2017-11-26,"1","12","5","OAK","DEN","2","6","24","4","UNDER CENTER","RUSH","0","0","0","0","0","0","0","24","OWN","OAK","0","DISQUALIFICATION","0","Walt Anderson"
2017-11-26,"3","10","25","OAK","DEN","2","8","36","0","SHOTGUN","RUSH","0","0","0","0","0","0","0","36","OWN","DEN","1","DEFENSIVE OFFSIDE","5","Walt Anderson"
2017-11-26,"3","9","11","OAK","DEN","1","10","47","9","SHOTGUN","PASS","0","0","0","0","0","0","0","47","OWN","OAK","0","OFFENSIVE HOLDING","10","Walt Anderson"
2017-11-26,"2","9","16","OAK","DEN","2","2","96","0","UNDER CENTER","NO PLAY","0","0","0","0","0","0","0","4","OPP","OAK","1","FALSE START","5","Walt Anderson"
2017-11-26,"1","2","1","DEN","OAK","3","7","25","0","SHOTGUN","NO PLAY","0","0","0","0","0","0","0","25","OWN","DEN","1","DELAY OF GAME","5","Walt Anderson"
2017-11-26,"2","3","52","OAK","DEN","2","3","96","0","UNDER CENTER","PASS","1","0","0","0","0","0","0","4","OPP","DEN","1","DEFENSIVE PASS INTERFERENCE","3","Walt Anderson"
2017-11-26,"1","8","53","DEN","OAK","1","10","24","20","UNDER CENTER","PASS","0","0","0","0","0","0","0","24","OWN","DEN","1","OFFENSIVE HOLDING","10","Walt Anderson"
2017-11-26,"3","1","49","DEN","OAK","4","9","8","0","PUNT","PUNT","0","0","0","0","0","0","0","8","OWN","OAK","0","ILLEGAL BLOCK ABOVE THE WAIST","10","Walt Anderson"
2017-11-26,"1","6","23","OAK","DEN","1","10","46","-1","SHOTGUN","PASS","0","0","0","0","0","0","0","46","OWN","DEN","1","ROUGHING THE PASSER","15","Walt Anderson"
2017-11-26,"1","2","1","DEN","OAK","3","12","20","6","SHOTGUN","SCRAMBLE","0","0","0","0","0","0","0","20","OWN","DEN","0","OFFENSIVE HOLDING","0","Walt Anderson"
2017-11-26,"3","6","22","OAK","DEN","0","0","85","0","UNDER CENTER","EXTRA POINT","0","0","0","0","0","0","0","15","OPP","DEN","0","RUNNING INTO THE KICKER","5","Walt Anderson"
2017-11-26,"4","3","43","DEN","OAK","2","17","40","0","SHOTGUN","PASS","1","0","0","0","0","0","0","40","OWN","OAK","1","DEFENSIVE PASS INTERFERENCE","15","Walt Anderson"
2018-09-16,"3","10","25","DEN","OAK","3","7","85","6","SHOTGUN","PASS","0","0","0","0","0","0","0","15","OPP","OAK","0","UNSPORTSMANLIKE CONDUCT","5","John Hussey"
2018-09-16,"2","2","44","OAK","DEN","3","2","56","0","UNDER CENTER","PASS","1","0","0","0","0","0","0","44","OPP","DEN","1","DEFENSIVE HOLDING","5","John Hussey"
2018-09-16,"4","9","42","DEN","OAK","1","10","85","12","SHOTGUN","PASS","0","0","0","0","0","0","0","15","OPP","DEN","1","OFFENSIVE HOLDING","10","John Hussey"
2018-09-16,"3","7","19","OAK","DEN","1","10","69","6","UNDER CENTER","RUSH","0","0","0","0","0","0","0","31","OPP","OAK","1","ILLEGAL USE OF HANDS","10","John Hussey"
2018-09-16,"4","3","53","OAK","DEN","2","6","40","29","SHOTGUN","PASS","0","0","0","0","0","0","0","40","OWN","DEN","1","DEFENSIVE PASS INTERFERENCE","0","John Hussey"
2018-09-16,"4","2","55","OAK","DEN","2","4","52","2","UNDER CENTER","RUSH","0","0","0","0","0","0","0","48","OPP","OAK","1","FALSE START","5","John Hussey"
2018-09-16,"4","1","58","DEN","OAK","1","10","20","0","SHOTGUN","PASS","1","0","0","0","0","0","0","20","OWN","DEN","1","OFFENSIVE HOLDING","10","John Hussey"
2018-09-16,"4","0","6","DEN","OAK","0","0","35","0","UNDER CENTER","KICK OFF","0","0","0","0","0","0","0","35","OWN","OAK","0","ILLEGAL FORMATION","0","John Hussey"
2018-09-16,"2","0","12","DEN","OAK","2","7","28","0","NO HUDDLE SHOTGUN","PASS","1","0","0","0","0","0","0","28","OWN","DEN","0","ILLEGAL TOUCH PASS","0","John Hussey"
2018-09-16,"1","12","43","OAK","DEN","1","10","71","0","UNDER CENTER","NO PLAY","0","0","0","0","0","0","0","29","OPP","DEN","1","DEFENSIVE TOO MANY MEN ON FIELD","5","John Hussey"
2018-09-16,"1","8","4","OAK","DEN","1","10","24","-5","SHOTGUN","SACK","0","0","1","0","1","0","0","24","OWN","DEN","1","DEFENSIVE HOLDING","5","John Hussey"
